#N. Registro,Fecha Reg.,Tipo,Tercero,Importe,IVA,Descripción
2016021962.0,2016-11-13,ADO1,ASOCIACION DE GAITEROS DEL VALLE DE EGUE  ,360.0,0.0,DIANAS Y GIGANTES FIESTAS DE GORRAIZ
2016021965.0,2016-11-15,ADO1,ASOCIACION BUTACA 78  ,1000.0,0.0,CASA DEL TERROR 28/11 HALLOWEEN
2016021976.0,2016-11-18,O1,TITOS ARREDONDO ISABEL,472.5,0.0,"13,5 HORAS CLASES FRANCES B1 Y B1+ A 35€                                                                                "
2016021977.0,2016-11-17,ADO1,SORTZEN IKASBATUAZ  ,1924.0,0.0,"PROYECTO EUSKARAZ MINTZA ""HABLA EUSKERA"" (MONITORES...)                                                                 "
2016021980.0,2016-11-09,ADO1,EUSKALDUNON BILTOKI  ,108.9,0.0,"TRADUCCION ESTUDIO ""NECESIDADES FORMATIVAS POBLACION DESEMPLEADA""                                                       "
2016021982.0,2016-11-18,ADO1,"GRUAS ABAYA, S.L.  ",408.81,0.0,6 RETIRADA VEHICULOS AGOSTO
2016021983.0,2016-11-18,ADO1,"GRUAS ABAYA, S.L.  ",855.59,0.0,9 RETIRADA VEHICULOS SEPTIEMBRE
2016021984.0,2016-11-18,ADO1,"GRUAS ABAYA, S.L.  ",253.01,0.0,3 RETIRADA VEHICULOS OCTUBRE
2016021985.0,2016-11-15,ADO1,M-40 EQUIPAMIENTO S.L.  ,769.56,0.0,MESA REDONDA REUNIONES  DESPACHO CONCEJAL DELEGADO
2016021999.0,2016-11-22,ADO1,ECHARRI LOPEZ JAVIER,413.25,0.0,"COMPRA POR INTERNET PROF.MUSICA J.ECHARRI 17 LIBROS (ALGUNOS+CD) TECNICA VOCAL, FLAUTA, PIANO, TROMBON...               "
2016022000.0,2016-11-22,ADO1,THOMANN MUSIKHAUS  ,461.6,0.0,2 SOPORTE TROMBON+EXTRACTOR BOQUILLAS+CUERDAS VIOLIN+PANDERETA+CORREA  ACORDEON
2016022001.0,2016-11-22,ADO1,PILES PARTITURES  ,102.66,0.0,6 PARTITURAS (ALGUNAS+CD) TROMBON Y LENGUAJE MUSICAL
2016022003.0,2016-11-22,ADO1,HERRERO SANZ IVAN,100.01,0.0,5 LIBROS APRENDIZAJE TROMPETA
2016022026.0,2016-11-22,ADO1,MUSICAL ZUGASTI  ,40.0,0.0,2 LIBROS APRENDIZJAJE MUSICAL
2016022031.0,2016-11-22,ADO1,BARCELONA GUITAR GALLERY SL  ,129.12,0.0,8 LIBROS APRENDIZAJE MUSICA Y GUITARRA
2016022035.0,2016-11-22,ADO1,LLUCH FRECHINA SERGIO,90.9,0.0,5 LIBROS+CDS APRENDIZAJE PERCUSION
2016022038.0,2016-11-22,ADO1,LIBRERIA MUSICAL HAIZEA  ,136.0,0.0,6 LIBROS APRENDIZAJE PIANO Y CELLO
2016022044.0,2016-11-22,ADO1,MEGA MUSIC SL  ,20.09,0.0,1 LIBRO+CD APRENDIZAJE CLARINETE
2016022047.0,2016-11-22,ADO1,SAFONT-TRIA BENAIGES JOAQUIM,149.0,0.0,FINALE 25 UPGRADE SOFTWARE MUSICA
2016022054.0,2016-11-22,ADO1,CARNICERIA ARTESANA JOSE Y DANI SL  ,133.32,0.0,JAMON+QUESO ALMUERZO DIA JUVENTUD
2016022057.0,2016-11-22,ADO1,COMISION CIUDADANA ANTISIDA DE NAVARRA  ,199.58,0.0,7 CAJAS PRESERVATIVOS DIA JUVENTUD
2016022059.0,2016-11-22,ADO1,ASOCIACION ARAN ARAN  ,250.0,0.0,MONOLOGO SOBRE VIOLENCIA DE GENERO
2016022061.0,2016-11-22,ADO1,BLASCO MUÑOZ SUSANA,354.0,0.0,CURSO AUTODEFENSA PARA MUJERES
2016022204.0,2016-11-11,ADO1,TELETAXI SAN FERMIN  ,306.01,0.0,SERVICIOS TAXI BADOSTAIN OCTUBRE
2016022205.0,2016-11-21,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,45.62,0.0,2 CARTUCHOS HP NEGRO AYTO  1 PLANTA
2016022206.0,2016-11-21,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,83.27,0.0,1 TONER (URTASUN)+3 CARTUCHOS TRICOLOR AYUNTAMIENTO
2016022208.0,2016-10-31,O1,"SERVICIOS NAVARRA DE MANTENIMIENTO, S.L (SERNAMAN) ",2843.5,0.0,CUOTA MANTENIMIENTO CLIMATIZACION 4 TRIMESTRE
2016022209.0,2016-11-03,ADO1,XILEMA PROYECTOS SL  ,3000.0,0.0,500 MENUS 17 ASAMBLEA ESTATAL PAH NAVARRA
2016022212.0,2016-09-03,ADO1,TELEFONICA MOVILES  ,476.99,0.0,TELEFONO MOVIL COMPRA CONCEJAL PSOE MIKEL BEZUNARTEA
2016022213.0,2016-11-23,ADO1,HUARTE GRAFICA S.A.L.  ,767.15,0.0,500 CARPETAS AYTO+CUÑO AYTO+CARTELES RUNNING
2016022214.0,2016-11-23,ADO1,HUARTE GRAFICA S.A.L.  ,68.97,0.0,10 TALONARIOS TAXI BADOSTAIN
2016022216.0,2016-11-24,ADO1,ANDACELAY S.L.  ,69618.43,0.0,GESTION GUARDERIA 0-3 OCTUBRE
2016022218.0,2016-11-15,O1,ADAGIO SL  ,3756.88,0.0,EQUIPO SONIDO Y COMPLEMENTOS
2016022219.0,2016-11-21,O1,TRABAJOS CATASTRALES S.A.  ,7260.0,0.0,INVENTARIO MUNICIPAL 2016
2016022220.0,2016-11-10,O1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,1601.13,0.0,ALQUILER GUARDERIA NOVIEMBRE
2016022221.0,2016-11-10,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,111.48,0.0,ELECTRICIDAD CENTRO 0-3 GORRAIZ 13/09-13/10
2016022225.0,2016-11-21,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,115.7,0.0,ELECTRICIDAD CENTRO 0-3 GORRAIZ  13/10-14/11
2016022226.0,2016-11-17,O1,TAURO MOTOR CAR SL  ,30034.0,0.0,COCHE HIBRIDO PM TOYOTA RAV 4 HSD
2016022227.0,2016-11-15,ADO1,EXTINIRUÑA S.L.  ,30.54,0.0,SILENCIAR DETECTOR HUMO COLEGIO POR ACTIVIDAD HALLOWEEN
2016022228.0,2016-11-20,ADO1,FLORES NUÑEZ SL  ,133.31,0.0,CENTRO FLORAL PEDRO MANTEROLA (PARTICIPANTE PATRIMONIO INMATERIAL FALLECIDO)
2016022229.0,2016-11-09,O1,ELECNOR S.A.  ,3434.03,0.0,NUEVA CANALIZACION PARA SUMINISTRO FAROLA EL CANO
2016022230.0,2016-11-16,ADO1,IRIARTE ALONSO JORGE,108.9,0.0,3 MUPIS PROMOCION COMERCIAL CONCURSO ESCAPARATES
2016022231.0,2016-11-21,O1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,21229.48,0.0,23 ORDENADORES+6 PORTATILES AYTO ENCOMIENDA  ANIMSA
2016022233.0,2016-11-10,O1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,857.29,0.0,ORDENADOR PORTATIL JULIANA ANCHUNDIA (UPN)
2016022234.0,2016-11-10,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,339.33,0.0,4 LICENCIAS PROGRAMAS ORDENADOR CONGELACION EN EQUIPOS USO PUBLICO
2016022235.0,2016-11-23,ADO1,"GRAFICAS VASCONIA, S.A.  ",774.64,0.0,100 CARTELES+8500  IMPRESIONES A4. 25 NOV
2016022236.0,2016-11-21,ADO1,AROZ-BERRI SA  ,813.12,0.0,CAJON TRASERO BASCULANTE JARDINES
2016022237.0,2016-11-17,ADO1,EXCAVACIONES Y TRANSPORTES HNOS. AZANZA  ,559.68,0.0,3 H DESCARGA SACAS ELIA+12 SACAS TIERRA BALSA ELIA
2016022239.0,2016-11-10,ADO1,REVIMPE S.L  ,1214.11,0.0,122 MODULOS EPDM+220 LAMINAS GEOTEXTIL IMPERMEABILIZACION BALSA ELIA
2016022249.0,2016-11-15,ADO1,EXTINIRUÑA S.L.  ,45.81,0.0,REPROGRAMAR CENTRALES Y HABILITAR ZONAS NUEVO CP
2016022251.0,2016-11-10,O1,RICOH ESPAÑA SLU  ,3226.08,0.0,COMPRA 2 FOTOCOPIADORAS EN POLICIA Y EN PASILLO C.ELECTOS Y S.JURIDICOS
2016022254.0,2016-11-15,ADO1,MADERPLAY S.L.  ,336.73,0.0,"REPARACIONES (TOBOGAN, COLUMPIO...) PARQUE INFANTIL ELIA                                                                "
2016022262.0,2016-11-23,ADO1,"GRUPO CETYA, S.A.  ",468.31,0.0,ARENA HORMIGON CAMINO ELIA -AMOCAIN
2016022263.0,2016-11-21,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERVICIO ROUTER+PREMIUN 4MBPS BIBLI NOVIEMBRE
2016022264.0,2016-11-21,ADO1,"GRUAS NOAIN, S.A.  ",185.13,0.0,MONTAR CARPA EN RIPAGAINA CASTAÑADA
2016022265.0,2016-11-17,ADO1,PROYECTO LUZ  ,143.39,0.0,TERMOMETRO PARA COMPROBACION TEMPERATURA EDIF. (SERV.MULT)
2016022266.0,2016-11-24,O1,DISTRIVISUAL (MANTENIMIENTO LIMPIEZAS)  ,4425.58,0.0,LIMPIEZA 19 DIAS OCTUBRE FASE B COLEGIO A 17.50
2016022267.0,2016-11-24,O1,DISTRIVISUAL (MANTENIMIENTO LIMPIEZAS)  ,2929.85,0.0,"LIMPIEZA 19 DIAS FASE A COLEGIO A 15,93 OCTUBRE                                                                         "
2016022268.0,2016-11-24,ADO1,NAVARRA DE JARDINERIA Y RIEGOS SL  ,5016.75,0.0,ACTUACIONES FORESTALES TRABAJOS DE DESBROCE
2016022269.0,2016-11-24,ADO1,SOCIEDAD ESPAÑOLA DE AGRICULTURA ECOLOGI  ,15.0,0.0,I SEMINARIO AGRICULTURA ECOLOGICA   COMIDA J YOLDI
2016022270.0,2016-11-24,ADO1,NAVARRA DE JARDINERIA Y RIEGOS SL  ,1058.78,0.0,DESBROCE Y MEJORA DE PISTA
2016022271.0,2016-11-15,O1,EXTINIRUÑA S.L.  ,935.91,0.0,CONTRATO DE ASISTENCIA MANTENIMIENTO 4º TRIM SIST PREV INCENDIOS Y ALARMAS DE SEGURIDAD
2016022272.0,2016-11-23,O1,ADNOT  KARINE,577.5,0.0,16.5 HORAS CLASES FRANCES A1 Y A2  35€ MES OCTUBRE
2016022273.0,2016-11-24,ADO1,LAVANDERIA BLANCO  ,239.81,0.0,LIMPIEZA VESTUARIO JARDINES MAYO
2016022274.0,2016-11-24,ADO1,LAVANDERIA BLANCO  ,246.48,0.0,LIMPIEZA VESTUARIO JARDINES JUNIO
2016022275.0,2016-11-24,ADO1,LAVANDERIA BLANCO  ,136.15,0.0,LIMPIEZA VESTUARIO JARDINES JULIO
2016022281.0,2016-11-24,ADO1,LAVANDERIA BLANCO  ,129.11,0.0,LIMPIEZA VESTUARIO JARDINES AGOSTO
2016022282.0,2016-11-24,ADO1,LAVANDERIA BLANCO  ,204.22,0.0,LIMPIEZA VESTUARIO JARDINES SEPTIEMBRE
2016022283.0,2016-11-24,ADO1,LAVANDERIA BLANCO  ,307.74,0.0,LIMPIEZA VESTUARIO JARDINES OCTUBRE
2016022284.0,2016-11-18,O1,KULTUR KABIA ZERBIZUAK  ,4235.0,0.0,PROCESO PARTICIPATIVO DINAMIZACION DE EUSKARA EN VALLE
2016022992.0,2016-11-22,ADO1,RODRIGUEZ COSTAS JOSE MANUEL,640.0,0.0,CURSO FISIOTERAPIA PROFESORADO MUSICA
2016022993.0,2016-11-23,ADO1,VIALINE GESTION SL  ,363.95,0.0,GESTION MULTAS EJECUTIVA OCTUBRE
2016022994.0,2016-11-28,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),20.9,0.0,2129 COPIAS IMPRESORA OAC 31/10-25/11 (ULTIMO A4 250.138)
2016022995.0,2016-11-25,ADO1,FUNDACION MEJORANDO CADA DIA  ,726.0,0.0,1000 MANOS PEQUEÑAS+4 MANOPLAS GIGANTES+4 MANOS GRANDES 25N
2016022996.0,2016-11-25,ADO1,"DINAFAX, S.L.  ",111.7,0.0,10.257 COPIAS BN IMPRESORA PLANTA 1 (FIN 390255) 02/11 A 23-11
2016022997.0,2016-11-25,O1,ASESORIA LABORAL RUIZ-PIQUER SL  ,1165.23,0.0,ASESORIA NOVIEMBRE
2016023075.0,2016-11-30,ADO1,OYAGA IMAZ ROBERTO,3392.24,0.0,BALSA CORTAFUEGOS ELIA(62.3H CON MAQUINA LIEBHERR)
2016023076.0,2016-11-30,ADO1,OYAGA IMAZ ROBERTO,2722.14,0.0,"TRABAJOS BALSA ELIA((46,66 CON MAQUINA LIEBHERR)                                                                        "
2016023077.0,2016-11-30,ADO1,DEL COSO LIMOUSIN RENATA,1400.0,0.0,TALLER AUTOCONOCIMIENTO 10 SESIONES (20H A 70€) NOV MAÑANAS
2016023078.0,2016-11-30,ADO1,DEL COSO LIMOUSIN RENATA,1400.0,0.0,TALLER AUTOCONOCIMIENTO 10 SESIONES 19-28 NOV TARDES
2016023079.0,2016-11-30,ADO1,"DINAFAX, S.L.  ",81.76,0.0,TONER FAX PM
2016023080.0,2016-11-25,ADO1,"DINAFAX, S.L.  ",81.76,0.0,1 TONER FAX PM
2016023081.0,2016-11-29,ADO1,VIALINE GESTION SL  ,4740.9,0.0,GESTION SANCIONES OCTUBRE
2016023082.0,2016-11-29,ADO1,VIALINE GESTION SL  ,761.06,0.0,GESTION IMPUESTOS EJECUTIVA OCTUBRE
2016023083.0,2016-11-21,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,120.73,0.0,10 CARTUCHOS IMPRESORA SSB
2016023285.0,2016-11-28,ADO2,TRABAJOS CATASTRALES S.A.  ,3628.81,0.0,PREMANTENIMIENTO ANUAL 2016 (ABRIL-MAYO-JUNIO)
2016023287.0,2016-11-29,ADO1,HERMANOS MARISTAS DE LA ENSEÑANZA  ,300.0,0.0,"ALQUILER SALON 21 NOV TEATRO ""ACCION MATRIOSHKA"" (CAMPAÑA 25N)                                                          "
2016023289.0,2016-11-29,ADO1,EQUALA  ,480.0,0.0,TALLERES DEPORTE Y GENERO 29 Y 30 NOV
2016023290.0,2016-11-29,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,82.58,0.0,GASTOS AUTORES LOS HABITUALES EGUES (18-20 JUNIO)
2016023291.0,2016-11-29,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,63.53,0.0,GASTOS AUTORES CAIMAN SHOW EGUES (18-20 JUNIO)
2016023292.0,2016-11-29,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,63.53,0.0,GASTOS AUTORES VENUS SWING EGUES (18-20 JUNIO)
2016023293.0,2016-12-01,ADO1,HUARTE GRAFICA S.A.L.  ,301.29,0.0,400 CARPETAS CONTRATACION+300 TRANSPARENCIA+450 CULTURA
2016023301.0,2016-12-01,O1,CLEN COLLEGE  ,2300.0,0.0,61 H CLASES INGLES OCTUBRE (37.5 €/H)
2016023302.0,2016-12-01,O1,CLEN COLLEGE  ,2975.0,0.0,79 H CLASES INGLES NOVIEMBRE (37.5 €/H)
2016023378.0,2016-11-28,ADO1,JUPER DALYS S.L.  ,287.98,0.0,14 CHALECO REVERSIBLE AZUL/AMARILLO VOLUNTARIADO AMBIENTAL
2016023379.0,2016-11-30,ADO1,FERNANDEZ BEAUMONT FELIPE (ALFEFLOR),7.65,0.0,1 LT DE BIOFERTILIZANTE
2016023380.0,2016-11-28,ADO1,GASOLEOS ARTAJONA SL  ,2998.18,0.0,2432 LT GASOLEO A SM+863 LT GASOLEO A JARDINES
2016023381.0,2016-11-29,ADO1,"ARTE VERDE NAVARRA, S.L  ",59.5,0.0,RAMO MARGARITAS OFRENDA FLORAL ACTO INSTITUCIONAL 25N
2016023382.0,2016-11-28,ADO1,GASOLEOS ARTAJONA SL  ,809.18,0.0,1432 LT GASOLEO VIVERO EMPRESAS
2016023383.0,2016-12-02,ADO1,FERRETERIA BERRIAINZ  ,219.75,0.0,3 ESCOBILLAS+HILO SOLDAR+ESCOBA+SOPLETE+CIERRE ELECTRICO GUARDERIA
2016023384.0,2016-12-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,200.26,0.0,6 TICKETS COMBUSTIBLE NOVIEMBRE SM
2016023385.0,2016-12-01,ADO1,HISPANOFIL  ,118.0,0.0,600 BRIDAS+6 CINTA ELEC CARPAS
2016023386.0,2016-11-16,ADO1,CANTERAS Y HORMIGONES DEL NORTE S.A.  ,367.84,0.0,PORTES HORMIGON BALSA ELIA
2016023387.0,2016-11-28,ADO1,ASOCIACION AGROECOLOGICA ARREA  ,39.5,0.0,2 LIBROS (PREMIO CATA POPULAR TOMATES)
2016023388.0,2016-11-30,ADO1,CARROCERIAS YOLDI SL  ,820.23,0.0,AJUSTAR PUERTAS+REVISAR GRUA+ENGRASADORES+ALETA CAMION JARDINES
2016023389.0,2016-12-01,ADO1,UNZUE E HIJOS S.L.  ,399.12,0.0,REPARACIONES DESBROZADORA Y SOPLADORA
2016023391.0,2016-12-01,ADO1,OCHOA LACAR HERMANOS S.L.  ,3.16,0.0,COLLARIN 50X1 RIEGO JARDINES
2016023392.0,2016-12-01,ADO1,"SALTOKI, S.A.  ",15.75,0.0,BAOYA PLASTICO+4 ABRAZADERAS+VARILLA RIEGO JARDINES
2016023393.0,2016-11-30,O1,ASOCIACION AGROECOLOGICA ARREA  ,1092.0,0.0,GESTION HUERTAS NOVIEMBRE
2016023394.0,2016-12-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,82.75,0.0,AJO+HABA+GUISANTE (ESP)+PRADERA PLURIMIX JARDINES
2016023395.0,2016-12-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,112.77,0.0,3 TICKETS GASOLEO JARDINES NOVIEMBRE
2016023397.0,2016-12-02,ADO1,PAUMA SL  ,242.0,0.0,10 H NOVIEMBRE TALLER AUTOCONOCIMIENTO Y DESARROLLO PERSONAL
2016023400.0,2016-12-01,ADO1,SANCHEZ INCHAUSTI FERNANDO,356.61,0.0,TABLERO CORCHO INST DEP+100 DOSSIER UÑERO+CUBIERTAS ENCUADERNACION
2016023403.0,2016-12-01,ADO2,TRABAJOS CATASTRALES S.A.  ,1539.3,0.0,PREMANTENIMIENTO ANUAL JUL-AG-SEP-OCT
2016023406.0,2016-11-28,O1,PAUMA SL  ,35067.91,0.0,GESTION CAF NOVIEMBRE
2016023407.0,2016-11-28,ADO1,PAUMA SL  ,242.0,0.0,SERVICIO CAF ENVEJECIMIENTO ACTIVO NOVIEMBRE
2016023408.0,2016-11-21,ADO1,EXTINIRUÑA S.L.  ,30.54,0.0,BAJA CODIGO NUEVO CP
2016023411.0,2016-11-23,ADO1,TOLDOS Y TAPICERIA URCA S.L.  ,774.4,0.0,REPARACION CARPAS
2016023429.0,2016-11-23,ADO1,TOLDOS Y TAPICERIA URCA S.L.  ,385.64,0.0,REPARACION LONA INDUSTRIAL DE CARPAS MUNICIPALES
2016023435.0,2016-12-01,O1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,1601.37,0.0,ARRENDAMIENTO CENTRO 0-3 AÑO 2016 GORRAIZ DICIEMBRE
2016023437.0,2016-11-28,O1,MARIÑELARENA IRURZUN JOSE RAUL,9909.9,0.0,MARQUESINA IBIRIKU
2016023439.0,2016-11-28,O1,MARIÑELARENA IRURZUN JOSE RAUL,8772.5,0.0,MARQUESINA AUTOBUS ELCANO
2016023446.0,2016-11-18,O1,LARUMBE PASCUAL ENEKO,332.75,0.0,MANTENIMIENTO VIDEOVIGILANCIA 15/8-15/11
2016023448.0,2016-11-15,ADO1,EXTINIRUÑA S.L.  ,18.0,0.0,PILA DETECTOR GUARDERIA 3
2016023449.0,2016-11-28,ADO1,HIERROS Y SUMINISTROS LANDABEN S.L.  ,71.48,0.0,1 TUBO+2 PLETINAS FAROLA LUZ NAVIDAD
2016023450.0,2016-12-01,ADO1,"ZUAZU 2001, S.L. (CARNICERIAS ZUAZU) ",474.95,0.0,209 KG POLLO LIMPIO CESTA BASICA
2016023452.0,2016-11-30,O1,ANDOÑO OSES OSCAR,3726.8,0.0,ALQUILER 40 LUMINIARAS NAVIDEÑAS PROMOCION DEL COMERCIO
2016023467.0,2016-10-28,O1,IMAGINASCENE EVENTOS Y COMUNICACION S.L  ,1800.0,0.0,CONCIERTO VIP+SONORIZACION COMBOS FIESTAS GORRAIZ
2016023552.0,2016-11-23,O1,ANALISIS DE LOS CUERPOS EN MOVIMIENTO  ,140.0,0.0,CLASES DANZA OCTUBRE
2016023553.0,2016-11-28,O1,ANALISIS DE LOS CUERPOS EN MOVIMIENTO  ,210.0,0.0,CLASES DANZA NOVIEMBRE
2016023554.0,2016-12-01,O1,ADNOT  KARINE,770.0,0.0,CLASES FRANCES A1 Y A2 NOVIEMBRE (22H A 35€)
2016023556.0,2016-12-05,ADO1,GOBIERNO  DE NAVARRA  ,3600.0,0.0,COSTAS PROCEDIMIENTO 240/2014 RECURSO ADMON LOCAL JEFE POLICIA
2016023590.0,2016-12-05,ADO1,BRAIDE MANAGEMENT  ,115.01,0.0,HOTEL 2 JORNADAS VALENCIA JARDINERIA ECCOLOGICA JUANTXO YOLDI
2016023591.0,2016-12-05,ADO1,ALABA AMILIBIA GORKA,242.0,0.0,FOTOGRAFIAS ENTREGA PAÑUELOS RECEPCION NIÑOS NACIDOS 2016
2016023592.0,2016-12-05,ADO1,IRIBARREN CIGANDA G.,3142.37,0.0,77 HORAS EXCAVADORA+3 H MARTILLO CAMINO ELIA
2016023593.0,2016-12-05,ADO1,CASTEJON LEORZA MARIA,200.0,0.0,"CINEFORUM CAMPAÑA 25 N ""SUFRAGISTAS. MUJERES EN LA HISTORIA""                                                            "
2016023594.0,2016-12-05,ADO1,PADILLA EGUILUZ LUIS A.,912.34,0.0,ARREGLOS Y PUESTA A PUNTO 3 PIANOS (INC 2VIAJES VITORIA)ESCUELA MUSICA
2016023595.0,2016-12-05,ADO1,SARRIBIKES SL  ,314.94,0.0,10 CASCOS BICIS AYUNTAMIENTO
2016023641.0,2016-11-14,ADO1,NASERTIC  ,87.16,0.0,INSTALACION TELEFONO NUEVOS DESPACHOS Y OF.GRAL PLANTA 1º
2016023642.0,2016-12-02,O1,GESPORT S.L.  ,5987.98,0.0,YOGA-GYM-GYM DEPENDIENTES ENE-MAY (CURSOS FUERA DE INSTALACIONES Y PARA GRUPOS ESPECIALES)
2016023643.0,2016-12-08,ADO1,RICOH ESPAÑA SLU  ,92.36,0.0,COPIAS NOVIEMBRE JEFATURA PM. BN 222 (FIN 355232) COLOR 552 (FIN 92703)
2016023644.0,2016-12-09,ADO1,GRAFICAS BIAK SL  ,878.86,0.0,1100 CATALOGOS PRODUCTOS EUSKERA+50 CARTELES
2016023673.0,2016-12-01,ADO1,EQUALA  ,250.0,0.0,TALLER DE MICROMACHISMOS 25M JUVENTUD
2016023674.0,2016-11-21,ADO1,PARIS 365  ,2099.35,0.0,COMIDA 183 PERSONAS DIA JUVENTUD
2016023675.0,2016-12-09,ADO1,CAMERA TRADE SLU  ,598.99,0.0,1 CAMARA CANON+1 CAMARA NIKON III CONCURSO FOTOGRAFIA JOVEN 25N
2016023676.0,2016-12-09,ADO1,CAMERA TRADE SLU  ,22.15,0.0,1 TARJETA MEMORIA III CONCURSO FOTOGRAFIA JOVEN 25N
2016023677.0,2016-12-08,ADO1,"LOARRE MENSAJEROS, S.L.U  (MRW)",165.89,0.0,SERVICIO MENSAJERIA OCTUBRE
2016023678.0,2016-12-08,ADO1,"LOARRE MENSAJEROS, S.L.U  (MRW)",143.28,0.0,SERVICIO MENSAJERIA NOVIEMBRE
2016023679.0,2016-12-12,ADO1,KRÜGER  ,203.28,0.0,140 BOMBILLAS 10W CARPAS
2016023680.0,2016-12-01,O1,ARREDONDO ISABEL TITOS,752.5,0.0,CONTRATO ASISTENCIAS POR CLASES FRANCES B1 A 21€ AÑO 2016
2016023696.0,2016-12-13,ADO1,VIVEROS VALDORBA ECHAPARE GONZALEZ CESAR Y LEZAUN INDURAIN MARIA PILAR,3008.73,0.0,1290 PRIMULA+810 MIOSOTIS+195 VIOLAS+360 DIANTHUS
2016023697.0,2016-10-14,ADO1,MARIÑELARENA IRURZUN JOSE RAUL,592.9,0.0,14 HORAS ARREGLO CUNETA+CAMINO ITINERARIO ELIA
2016023698.0,2016-12-02,ADO1,DENDA BRICOLAJE S.L.  ,134.98,0.0,VALVULA+ENLACE MIXTO+2 TAPA ARQUETA+10 TUTORES MADERA
2016023699.0,2016-12-02,ADO1,SYS AGROSAL  ,53.79,0.0,3 CALLICARPA+1 SCHEFFLERA+ETIQUETAS PARA PLANTAS
2016023700.0,2016-12-07,ADO1,REVIMPE S.L  ,1252.35,0.0,SUMINISTRO GEOTEXTIL IMPERMEABILIZ BALSA
2016023701.0,2016-12-13,ADO1,IRAOLA-ARTETA S.L.  ,129.0,0.0,LIMPIEZA FOSA SEPTICA HUERTAS NOVIEMBRE
2016023702.0,2016-12-08,ADO1,VALENZUELA HNOS.  ,11.35,0.0,ARQUETA RAIN BIRD RIEGO JARDINES
2016023703.0,2016-12-09,ADO1,SANCHOS S.L.  ,85.99,0.0,CARTERA BANDOLERA PARA PORTAR DOCUMENTACION JARDINES
2016023704.0,2016-12-10,ADO1,SERVICIOS DE LA COMARCA DE PAMPLONA  ,312.26,0.0,TRANSPORTE COMPOST OCTUBRE
2016023705.0,2016-12-08,ADO1,GIL ESPINOSA Mª PILAR,224.9,0.0,SERVICIOS PODOLOGIA DICIEMBRE
2016023706.0,2016-12-09,ADO1,"TRANSPORTES LIZARRALDEA, S.L.  ",189.52,0.0,TRANSPORTE ALIMENTOS CESTA BASICA
2016023707.0,2016-12-01,ADO1,GESPORT S.L.  ,87.91,0.0,2 CAMISETA+2 PANTALON+1 SUDADERA+1 PAR BOTAS PIEL
2016023708.0,2016-12-13,ADO1,PAPELES EL CARMEN S.A.  ,110.32,0.0,20 KG PAPEL ENVOLVER REGALOS MARISTAS
2016024024.0,2016-12-16,ADO1,LA MANDUCA DE GORRAIZ  ,18.04,0.0,BATIDOS+ZUMOS+GALLETAS ALMUERZO COLEGIO
2016024025.0,2016-12-15,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,113.44,0.0,IMPRESORA HP PABLO GIL
2016024026.0,2016-12-15,ADO1,EGEA OLANO JESUS MARIA,19.36,0.0,ARREGLO PINCHAZO PM+BOMBILLA SM
2016024027.0,2016-12-13,O1,LABRIT MULTIMEDIA S.L  ,3439.43,0.0,ARCHIVO ONLINE 50% PATRIMONIO INMATERIAL 2016
2016024028.0,2016-12-15,ADO1,LA MANDUCA DE GORRAIZ  ,8.2,0.0,ALIMENTOS TALLER COCINA CESTA BASICA 26/10
2016024029.0,2016-12-15,ADO1,LA MANDUCA DE GORRAIZ  ,280.62,0.0,223 HUEVOS CESTA BASICA SEPTIEMBRE
2016024030.0,2016-12-15,ADO1,LA MANDUCA DE GORRAIZ  ,239.1,0.0,190 HUEVOS  CESTA BASICA NOVIEMBRE
2016024031.0,2016-12-15,ADO1,LA MANDUCA DE GORRAIZ  ,239.1,0.0,190 HUEVOS CESTA BASICA OCTUBRE
2016024032.0,2016-12-15,ADO1,LA MANDUCA DE GORRAIZ  ,261.75,0.0,208 HUEVOS CESTA BASICA  AGOSTO
