#N. Registro,Fecha Reg.,Tipo,Tercero,Importe,IVA,Descripción
2017024825.0,2017-11-24,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,1599.28,0.0,1 PORTATIL CAF+4 LICENCIAS WINDOWS 10 ACCESO T
2017024826.0,2017-11-22,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,430.54,0.0,MICROSOFT OFFICE PRO ACTUALIZACION CAF ADMITIVO CONSUELO
2017024827.0,2017-12-01,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,634.04,0.0,1 ORDENADOR PORTATIL JUANTXO YOLDI JARDINES
2017024992.0,2017-12-07,ADO1,ALTUNA MARIEZCURRENA IZASKUN,121.0,0.0,DISEÑO MUPI+CARTEL+DIPTICO CAMPAÑA 25N
2017024993.0,2017-12-04,ADO1,EQUALA  ,726.0,0.0,ASISTENCIA TECNICA MURAL CAMPAÑA 25N
2017024994.0,2017-12-07,ADO1,SERRANO PEREZ OSCAR,110.0,0.0,CHOCOLATADA MURAL 25N
2017024995.0,2017-12-05,ADO1,CASTEJON LEORZA MARIA,200.0,0.0,CHARLA TALLER VIOLENCIAS CINEMATOGRAFICAS CAMPAÑA 25N
2017024996.0,2017-12-04,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,30.75,0.0,GASTOS DERECHOS INTELECTUALES PANCHO BALBUENA ELIA
2017024997.0,2017-12-04,ADO1,ASOCIACION DE GESTION DE DERECHOS INTELECTUALES ,31.3,0.0,GASTOS DERECHOS INTELECTUALES CARPA GORRAIZ
2017024998.0,2017-12-04,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,249.57,0.0,GASTOS DERECHOS INTELECTUALES FIESTAS OLAZ
2017024999.0,2017-12-04,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,53.99,0.0,GASTOS DERECHOS INTELECTUALES FIESTAS ARDANAZ
2017025000.0,2017-12-04,ADO1,SOCIEDAD GENERAL DE AUTORES Y EDITORES  ,447.19,0.0,GASTOS DERECHOS INTELECTUALES FIESTAS GORRAIZ
2017025001.0,2017-11-27,ADO1,ARANOA ASTIGARRAGA ANA MARIA,810.0,0.0,"SESION CLUB DE CINE PARA JOVENES 24HORASX33,75 € OTOÑO CULTURAL                                                         "
2017025002.0,2017-12-01,O1,CLEN COLLEGE  ,3266.67,0.0,"93,33 H CLASES INGLES NOVIEMBRE (35€/H)                                                                                 "
2017025003.0,2017-11-29,O1,ERASO FERNANDEZ ELENA,435.6,0.0,8 HORAS CURSO ESTIMULACION PARA BEBES
2017025004.0,2017-12-01,ADO1,"IRUÑEKO KOMUNIKABIDEAK, S. EUSKALERRIA IRRATIA ",150.0,0.0,9 CUÑAS EUSKARAREN EGUNA
2017025005.0,2017-12-01,ADO1,VIALINE GESTION SL  ,837.67,0.0,COBROS MULTAS EJECUTIVA NOVIEMBRE
2017025007.0,2017-11-30,O1,"GUREAK NAVARRA, S.L.U  ",5446.84,0.0,"IMPRESION, MANIPULADO Y REPARTO 2º SEMESTRE CONTR. URBANA                                                               "
2017025087.0,2017-12-01,ADO1,HISPANOFIL  ,54.98,0.0,100 CABLES COLOCAR LUCES NAVIDAD
2017025088.0,2017-12-01,ADO1,HISPANOFIL  ,1714.81,0.0,FELICES FIESTAS+4 MOTIVOS NAVIDEÑOS+100 BARRAS FLEX LUCES NAVIDAD
2017025089.0,2017-12-01,ADO1,HISPANOFIL  ,108.36,0.0,BRIDAS+CINTA ELECTRICA COLOCAR LUCES NAVIDAD
2017025090.0,2017-12-10,ADO1,BELEN ALVAREZ DISTRIBUCION Y GESTION DE  ,726.0,0.0,TEATRO 26/11 PROGRAMA ITINERANTE INFANTIL
2017025091.0,2017-12-01,ADO1,DINDAIA FUNDAZIOA  ,650.0,0.0,VISITA GUIADA DE EXPOSICION JUGUETES 13/11 EN EUSKERA
2017025100.0,2017-12-12,ADO1,ASOCIACION ARAGONESA DE GESTORES DEL DEPORTE  ,30.0,0.0,INSCRIPCION NEREA ROMERO IV SYMPOSIUN GESTION DEPORTE 23/11
2017025151.0,2017-12-12,ADO1,MEDIA MARKT CORDOVILLA,450.0,0.0,2 VALES REGALO CONCURSO FOTOGRAFIA VIOLENCIA GENERO
2017025156.0,2017-12-12,ADO1,MEDIA MARKT CORDOVILLA,438.0,0.0,SECADORA ROPA 0-3 II
2017025157.0,2017-12-12,ADO1,LEROY MERLIN  ,332.39,0.0,"MATERIALES (CADENAS, TUBOS, PINZAS..) JUEGO HEURISTICO 0-3 III                                                          "
2017025158.0,2017-12-12,ADO1,VILLA MIRANDA VIVEROS SL  ,507.39,0.0,165 FLORES Y PLANTAS
2017025159.0,2017-12-12,ADO1,THE PHONE HOUSE SPAIN SLU  ,79.0,0.0,REPARAR 2º VEZ POR CAIDA TELEFONO MOVIL JUANTXO YOLDI
2017025160.0,2017-12-12,ADO1,CRUZ ROJA ESPAÑOLA  ,333.23,0.0,ASISTENCIA SANITARIA DIA BICI 17/09
2017025161.0,2017-12-05,ADO1,CORREOS Y TELEGRAFOS  ,5846.83,0.0,SERVICIO CORREOS NOVIEMBRE (INCLUYE VIALINE)
2017025162.0,2017-12-05,ADO1,"ZUAZU 2001, S.L. (CARNICERIAS ZUAZU) ",431.94,0.0,190 KG POLLO CESTA BASICA
2017025163.0,2017-12-04,ADO1,"TRANSPORTES LIZARRALDEA, S.L.  ",119.79,0.0,TRANSPORTE BANCO DE ALIMENTOS NOVIEMBRE
2017025164.0,2017-12-01,ADO1,BEAUMONT HERNANDEZ ANA,186.79,0.0,TALLER RELACIONES AFECTIVO-SEXUALES EN LA ADOLESCENCIA
2017025165.0,2017-12-11,ADO1,ARRIZABAL ELKARTEA S.L.  ,197.84,0.0,BULON+CASQUILLO BARREDORA
2017025192.0,2017-12-11,ADO1,DISNAVAL S.L.  ,267.99,0.0,15 LT PINT ANTIMOHO+JUEGOS NUM Y LETRAS ALUMINIO+2 CUBETAS HABITACION PM SOTANO
2017025193.0,2017-12-04,ADO1,EUREKA PAPEL SL  ,843.61,0.0,280 PAQUETES PAPEL AYTO
2017025194.0,2017-11-28,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),30.54,0.0,3099 COPIAS OAC 25/10-22/11 FIN 277850
2017025195.0,2017-11-29,ADO1,"DINAFAX, S.L.  ",90.12,0.0,8276 COPIAS BN IMPRESORA PLANTA 1 (FIN 508665) 30/10-27/11
2017025196.0,2017-12-12,ADO1,DEL COSO LIMOUSIN RENATA,980.0,0.0,TALLER EMPODERAMIENTO MUJERES 14 HORAS A 70 EUROS/HORA
2017025197.0,2017-12-12,ADO1,IRIARTE ALONSO JORGE,108.9,0.0,3 MUPIS CAMPAÑA REGALOS EN IGUALDAD
2017025199.0,2017-12-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,169.07,0.0,4 TICKETS COMBUSTIBLE JARDINES NOVIEMBRE
2017025200.0,2017-12-01,ADO1,DENDA BRICOLAJE S.L.  ,211.77,0.0,2 ENLACES+1 ARQUETA+8 MANGUERAS+4 DIFUSORES+1 VALVULA
2017025206.0,2017-12-01,ADO1,UNZUE E HIJOS S.L.  ,238.15,0.0,2 ROLLO NYLON+PAR DE BOTAS SEGURIDAD+ARREGLO DE MOTOSIERRA
2017025207.0,2017-11-24,ADO1,"SALTOKI, S.A.  ",36.13,0.0,1 ABRAZADERA TAPAPOROS
2017025208.0,2017-12-07,ADO1,LAVANDERIA BLANCO  ,206.57,0.0,SERVICIO LAVANDERIA NOVIEMBRE 88 PRENDAS
2017025209.0,2017-11-24,O1,ELECTRICIDAD KESMA S.L.  ,5644.72,0.0,CAMBIO CUERPO HIDRAULICO EN BOMBA RIEGO LAGO
2017025210.0,2017-12-11,ADO1,EGEA OLANO JESUS MARIA,42.35,0.0,2 ARREGLOS PINCHAZO+HINCHAR RUEDA
2017025211.0,2017-11-30,O1,ADAXKA S.L.  ,1394.53,0.0,GESTION HUERTOS ECOLOGICOS NOVIEMBRE
2017025283.0,2017-12-01,ADO1,"IRUÑEKO KOMUNIKABIDEAK, S. EUSKALERRIA IRRATIA ",744.15,0.0,41 CUÑAS SEMANA DE LA CIENCIA
2017025284.0,2017-12-05,ADO1,ROTULOS LAVIN  ,81.31,0.0,IMPRESION LONA PLAN ESTRATEGICO DESARROLLO LOCAL
2017025285.0,2017-12-01,ADO1,PRO,907.5,0.0,CUENTO TEATRALIZADO CIENCIA+EXHIBICION EXPERIMENTOS
2017025287.0,2017-11-28,ADO1,"EKOEDER, S.L.  ",631.62,0.0,ACTIVIDADES INFANTILES CARPA SEMANA CIENCIA
2017025288.0,2017-12-11,ADO1,AZCONA MARTINEZ MARIA PILAR,695.0,0.0,ACTIVIDAD REALIDAD VIRTUAL SEMANA DE LA CIENCIA
2017025296.0,2017-12-14,ADO1,FUNDACION ILUNDAIN HARITZ,2087.25,0.0,"ACTUACIONES CONVENIO  2º PARTE (NIDALES, ESTUDIOS, DINAMIZAR VOLUNTARIADO...)                                           "
2017025297.0,2017-12-01,ADO1,EASYWAY SERVICIOS INTERNET  ,119.79,0.0,SERVICIO DE VIDEOACTA DICIEMBRE
2017025299.0,2017-11-23,O1,"COMPAÑIA NAVARRA DE AUTOBUSES, S.A. CONDA ",4277.58,0.0,MANTENIMIENTO TRANSPORTE CONDA NOVIEMBRE
2017025300.0,2017-12-14,ADO1,MANCOMUNIDAD DE LA COMARCA DE PAMPLONA  ,26362.15,0.0,2º APORTACION ANUAL MANTENIMIENTO PARQUE FLUVIAL ARGA
2017025301.0,2017-11-30,ADO1,URDANGARIN IRUJO ABOGADOS  ,3000.8,0.0,HONORARIOS DEMANDA JOSETXO ANDIA
2017025302.0,2017-11-28,ADO1,SEGURIDAD SISTEMAS NAVARRA S.A.  ,76.23,0.0,COMPROBAR CONEXION PARA GRABACION Y EMISION DE PLENO
2017025303.0,2017-11-24,ADO1,NAVAR PRODUCCIONES  ,786.5,0.0,HINCHABLES VUELTA CICLISTA
2017025304.0,2017-11-20,ADO1,EUREKA PAPEL SL  ,147.62,0.0,2000 SOBRES JUZGADO DE PAZ
2017025305.0,2017-12-13,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,245.78,0.0,16 CARTUCHOS IMPRESORAS AYTO
2017025306.0,2017-12-01,ADO1,HISPANOFIL  ,133.14,0.0,10 LAMPARAS CENTRO MEDICO GORRAIZ
2017025307.0,2017-12-01,ADO1,IRIGUIBEL DISTRIBUCIONES S.L.  ,66.85,0.0,30 PAQ BOLSAS NEGRAS+DETERGENTE
2017025308.0,2017-12-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,129.2,0.0,3 TICKETS COMBUSTIBLE SM NOVIEMBRE
2017025309.0,2017-12-05,ADO1,IRUÑA CONTENEDORES  ,327.8,0.0,2 CAMBIOS CONTENEDOR NOVIEMBRE
2017025310.0,2017-12-07,ADO1,"REGENAUTO, S.A.  ",74.85,0.0,PILOTO TRASERO+2 LAMPARAS FURGONETA SPRINTER
2017025311.0,2017-12-07,ADO1,ALVECON S.L.  ,259.77,0.0,ALQUILER MAQUINARIA ZANJA RADAR REINO NAVARRA
2017025312.0,2017-12-07,O1,EURO,326.7,0.0,CTO MANTENIMIENTO RECOGEDORES HIGIENICOS 20UD
2017025313.0,2017-12-11,ADO1,DISNAVAL S.L.  ,217.9,0.0,2 NUEMATICOS MITSUBISHI L200 JARDINES
2017025314.0,2017-12-01,ADO1,"SALTOKI, S.A.  ",32.52,0.0,4 UNION FLEXIBLE PARA TUBO HIERRO
2017025315.0,2017-11-21,ADO1,HUARTE GRAFICA S.A.L.  ,176.66,0.0,25 CARTELES DIA INFANCIA+100 CARTELES Y 2 CARTON PLUMA MEMORIA REPR LINGUISTICA
2017025316.0,2017-12-12,ADO1,MOVIMIENTO BOLA  ,450.0,0.0,TALLER PINTACARAS+BAILES 20/11 RECEPCION NIÑOS NACIDOS 2017
2017025603.0,2017-12-15,O1,ANDACELAY S.L.  ,70362.47,0.0,GESTION DE CENTROS 0 A 3 NOVIEMBRE
2017025604.0,2017-12-15,O1,ANDACELAY S.L.  ,342.18,0.0,LIMPIEZA VESTUARIOS CP LIZARRAGA NOVIEMBRE
2017025606.0,2017-12-15,ADO1,ANDACELAY S.L.  ,409.86,0.0,LIMPIEZA CP FIESTA HALLOWEEN
2017025607.0,2017-12-15,O1,ANDACELAY S.L.  ,27090.68,0.0,GESTION CAF NOVIEMBRE
2017025608.0,2017-12-15,ADO1,CANON COPIADORAS DE NAVARRA S.L.  ,207.22,0.0,5081 COPIAS B/N+2669 COLOR SSB 10/10-10/11 (FIN 414768-4867-200565-14103)
2017025609.0,2017-12-15,ADO1,PAPELES EL CARMEN S.A.  ,110.53,0.0,20 KG PAPEL ENVOLVER REGALOS MARISTAS
2017025610.0,2017-11-28,ADO1,SUMUN EQUIPAMIENTOS  ,2188.9,0.0,9 PARKA+9 PANTALON AGUA+9 CAMISETA TERMICA+9 PANTALON TERMICO
2017025611.0,2017-11-28,ADO1,SUMINISTROS ELECTRICOS URGON S.A.  ,1456.83,0.0,200 METROS MANGUERA/CABLE RIEGO ASPERSORES ELECTRICOS
2017025612.0,2017-12-14,ADO1,BENGOA LACARRA INES,286.0,0.0,SESION CUENTOS INFANTILES CAMPAÑA 25N
2017025613.0,2017-12-12,ADO1,LA MANDUCA DE GORRAIZ  ,212.67,0.0,169 DOCENAS HUEVOS CESTA BASICA
2017025619.0,2017-12-12,ADO1,PLOTTER  ,186.09,0.0,1 CARTON PLUMA+2 A0 FOTOS 25N SEMANA JUVENTUD
2017025632.0,2017-12-14,ADO1,"CONFEIRUÑA, S.L.  ",806.47,0.0,5 PAR BOTA+21 PAR GUANTE+6 CAMISETA+5 CALZON TERMICO+10 GORRO+5 TAPABOCAS
2017025637.0,2017-12-07,ADO1,FERRETERIA BERRIAINZ  ,2230.04,0.0,"PALAS,REGLAS,NIVEL PRUEBA PEON SM.1 PERSIANA CP+BROCAS+10 BOBINAS SECAMANOS+2 ESCALERAS TIJERA                          "
2017025642.0,2017-12-07,ADO1,GARCIA ERRO MIGUEL ANGEL,679.1,0.0,1 ARMARIO LLAVERO SSB+6000 BOLSAS ESP+1 CONECTOR GRIFO PERRERA+1 DISPENSADOR+75 KG BREA AGLOMERADO
2017025644.0,2017-12-18,ADO1,UTE ALUMBRADO VALLE DE EGÜES  ,181.44,0.0,9 HORAS ASESORAMIENTO PRUEBA PEON SERVICIOS MULTIPLES
2017025645.0,2017-12-18,ADO1,CLEMENTE MARTOS CARLOS,161.28,0.0,8 HORAS ASESORAMIENTO PRUEBA PEON SERVICIOS MULTIPLES
2017025646.0,2017-12-18,ADO1,ECHEVERRIA BARBERENA JOSE LUIS,181.44,0.0,9 HORAS ASESORAMIENTO PRUEBA PEON SERVICIOS MULTIPLES
2017025647.0,2017-12-18,ADO1,ESPINAL TELLECHEA SANTIAGO,753.38,0.0,26 HORAS ASESORAMIENTO Y TRIBUNAL PRUEBA PEON SERVICIOS MULTIPLES
2017025648.0,2017-12-18,ADO1,"BINOMIO EDUCACIÓN Y TEATRO, S.L  ",732.05,0.0,"ESPECTACULO Y TALLER ""HISTORIAS DE LAS MONSTERGUAYS""                                                                    "
2017025649.0,2017-12-15,O1,VEOLIA SERVICIIOS NORTE SAU  ,5965.84,1252.83,CAMBIO CALDERA EN INSTALACIONES DEPORTIVAS OLAZ
2017025652.0,2017-12-08,ADO1,SANCHEZ INCHAUSTI FERNANDO,713.85,0.0,PIZARRA BLANCA ACERO SALA OIHANBURU+100 AZ+TINTA SELLAR+50 PERMANENTES PUNTA FINA+500 FUNDAS ARCHIVAR
2017025653.0,2017-12-07,ADO1,SERRANO PEREZ OSCAR,44.5,0.0,CAFES+MINIATURAS RECEPCION NIÑOS
2017025654.0,2017-12-12,ADO1,BAG,177.92,0.0,REPARTO REVISTA ZE BERRI 8000 EJEMPLARES
2017025655.0,2017-12-17,ADO1,PASCUALENA SOLANO ANDER,217.8,0.0,ESTRUCTURA MADERA PARA EQUILIBRIOS 0-3 III
2017025656.0,2017-12-13,ADO1,"TECDEMA, S.L.  ",2916.1,0.0,"5 TRIANGULOS PIRAMIDES CON BARROTES+2 RAMPAS+1 UD VIA+1 ESTRUCTURA GATEO (I, II Y III)                                  "
2017025657.0,2017-12-18,ADO1,DIAZ GARDON JESUS,44.26,0.0,MATERIAL ESCOLAR PARA TALLER NIÑOS DIA MIGRANTE
2017025658.0,2017-12-18,ADO1,DIAZ GARDON JESUS,100.01,0.0,PREMIO MATERIAL ESCOLAR CONCURSO CARTEL FIESTAS SARRIGUREN
2017025660.0,2017-12-15,O1,ANDACELAY S.L.  ,27118.56,0.0,LIMPIEZA DE EDIFICIOS MUNICIPALES NOVIEMBRE  EDIFICIOS MUNICIPALES
2017025713.0,2017-12-19,ADO1,HISPANOFIL  ,348.48,0.0,"MOTIVO NAVIDEÑO ""ZORIONAK""                                                                                              "
2017025714.0,2017-12-18,ADO1,PAGOLA MATEO PABLO,363.0,0.0,DISEÑO IMAGEN PLAN ESTRATEGICO DESARROLLO LOCAL
2017025715.0,2017-12-19,ADO1,SOCIEDAD ESPAÑOLA DE RADIODIFUSIÓN S.L  ,647.11,0.0,40 CUÑAS SEMANA DE LA CIENCIA
2017025716.0,2017-12-05,ADO1,ELKARKIDE  ,1017.54,0.0,"BUZONEO 25N+BUZONEO FOLLETO NAVIDAD+BUZONEO ""REGALA IGUALDAD""                                                           "
2017025717.0,2017-11-30,ADO1,LASPIDEA ARNEDO RICARDO,484.0,0.0,DISEÑO FOLLETO NAVIDAD+DISEÑO MUPI+DISEÑO CARTEL(CULT-DEP-EUSK)
2017025718.0,2017-12-16,ADO1,ALMACENES MURAZPI  ,47.08,0.0,3 TEMPERAS+144 ROTULADORES+50 CARTULINAS+BOTONES+PEGAMENTO
2017025719.0,2017-12-06,ADO1,PROYECTO LUZ  ,1787.74,0.0,8 LAMPARA FACHADA AYTO+1 FOCO AYTO+1 ESTRELLA FUGAZ+10 KIT MULTICOLOR ALUM.NAVIDEÑO
2017026002.0,2017-12-14,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERVICIO INTERNET BIBLIOTECA (08/11/17- 07/12/17)
2017026003.0,2017-12-20,ADO1,LAGOLOSINA  ,56.15,0.0,MATERIALES PINTURA TALLER DIA DE LA DIVERSIDAD FESTIVAL MULTICULURAL
2017026004.0,2017-12-15,ADO1,"GRUAS ABAYA, S.L.  ",253.01,0.0,RETIRADA GRUA 4 VEHICULOS NOVIEMBRE
2017026005.0,2017-12-15,ADO1,MOVILCINE S.L.  ,943.8,0.0,PROYECCION 3 PELIS SALA OIHANBURU OTOÑO CULTURAL
2017026009.0,2017-12-20,ADO1,IRIBARREN BARRENECHEA FELIX,151.67,0.0,BATERIA C4 PICASSO SSB
2017026010.0,2017-12-20,ADO1,IRIBARREN BARRENECHEA FELIX,1007.94,0.0,INTERRUPTOR ELEVALUNAS+ALFOMBRA+2 MANILLA CON SOPORTE+2 ASIDEROS C4 PICASSO SSB
2017026012.0,2017-12-20,ADO1,IRIBARREN BARRENECHEA FELIX,623.61,0.0,2 MANILLAS+2 GUARNECIDO PUERTA+2 ASIDERO+TAPA SARA PICASSO SSB
2017026013.0,2017-12-20,ADO1,REMON ALDABE JOSE LUIS,2541.0,0.0,INFORME FLORA VEGETACION Y HABITATS ELIA
2017026014.0,2017-12-13,O1,RUIZ GANUZA LEIRE,320.0,0.0,CLASES INICIACION AL TEATRO 8 HORAS (2H MIERCOLES A 40€)
2017026016.0,2017-12-20,ADO1,ASOCIACION ESCUELAS DE MUSICA DE NAVARRA  ,250.0,0.0,CUOTA 2017 ASOCIACION ESCUELAS MUSICA NAVARRA
2017026017.0,2017-12-19,ADO1,ASOCIACION ESTUDIANTIL OREKA  ,2162.0,0.0,ACTIVIDADES INFANTILES CARPA SEMANA CIENCIA
2017026019.0,2017-12-04,ADO1,ACEINSA MOVILIDAD SA  ,4840.5,0.0,TRABAJOS  Y SEÑALES NOV. (46 SEÑALES+PINTADOS Y FRESADOS+SUMINISTROS)
2017026020.0,2017-12-15,ADO1,IBERICA DE SALES SA  ,1562.11,0.0,"25,8 TONELADAS SAL PARA NIEVE                                                                                           "
2017026021.0,2017-12-18,ADO1,IBERICA DE SALES SA  ,1562.11,0.0,"25,8 TONELADAS SAL PARA NIEVE                                                                                           "
2017026022.0,2017-12-15,ADO1,ROTULOS LAVIN  ,211.75,0.0,ROTULACION 7 CONTENEDORES DE SAL
2017026023.0,2017-12-18,ADO1,REVISIONES DE NAVARRA S.A.  ,37.15,0.0,ITV NISSAN CABSTAR SM
2017026024.0,2017-12-18,ADO1,ARRIZABAL ELKARTEA S.L.  ,146.35,0.0,KIT MUELLES QUA POLARIS QUITANIEVES
2017026025.0,2017-12-18,ADO1,IRIGUIBEL DISTRIBUCIONES S.L.  ,165.38,0.0,3 BOBINAS PAPEL+GEL DERMO NAVE SM
2017026026.0,2017-12-19,ADO1,HEDA COMUNICACION  ,894.02,0.0,ZE BERRI? 128. EDICION 8.000 COPIAS
2017026027.0,2017-12-19,ADO1,HISPANOFIL  ,120.37,0.0,2 CLAVIJAS+2 BASES COLOCACION ILUMINACION PINO NAVIDAD
2017026028.0,2017-12-19,ADO1,HISPANOFIL  ,332.36,0.0,CABLES+BORNES+INTERRUPTORES+ARMARIO POLIESTER LUZ NAVIDAD PINO GORRAIZ
2017026029.0,2017-12-19,ADO1,HISPANOFIL  ,11.57,0.0,PICAS COLOCACION RADAR SARRIGUREN
2017026030.0,2017-12-20,ADO1,OTSOA DE OLZA GARATEA OLZA,1250.0,0.0,FORMACION DANZARME EMPODERAMIENTO DESDE EL CUERPO Y MOVIMIENTO OCT-DIC
2017026031.0,2017-12-12,ADO1,IRIARTE ALONSO JORGE,108.9,0.0,3 MUPIS PROGRAMA ACTIVIDADES NAVIDAD
2017026032.0,2017-12-20,ADO1,BARO PASTOR JORDI,429.57,0.0,16 CHANDAL+14 PANTALON TORNEO FUTBOL INTERESCOLAR
2017026040.0,2017-12-20,ADO1,CODIGO ALFA SOLUCIONES S.L.  ,3599.75,0.0,PLAN DESARROLLO TURISTICO 2º PARTE (1º PARTE EN 2016)
2017026219.0,2017-12-20,O1,BALTIK COMPLEMENTOS  ,3555.66,0.0,50 SILLAS Y 50 FUNDAS IGLESIA PUEBLO VIEJO
2017027387.0,2017-12-31,ADO1,GRACENEA IRIGOYEN ELIXABETE Y NEKANE  ,1208.08,0.0,COMIDA DIA JUVENTUD  115 MENUS ENSALADA PAELLA POSTRE
2017027388.0,2017-12-21,ADO1,BEAUMONT HERNANDEZ ANA,1808.34,0.0,FORMACION HABILIDADES SOCIOLABORALES 16H A 110€  PERSONAL ESP
2017027389.0,2017-12-19,ADO1,ALAIZ  ,600.0,0.0,CAMPAÑA CONSUMO RESPONSABLE 8 H A 75€ CESTA BASICA
2017027390.0,2017-12-19,O1,HISPANOFIL  ,5162.95,0.0,COMPRA 33 LUCES MOTIVO NAVIDAD DE DIFERENTES COLORES
2017027391.0,2017-12-21,ADO1,NOVA ERA PAMPLONA  ,447.03,0.0,4 AURICULARES Y 3 PARES CLAVE RITMO
2017027392.0,2017-12-21,ADO1,IRAIZOZ RUIZ ALFONSO,205.7,0.0,LAVADO INTERIOR COMPLETO POR POLVO DE EXTINTOR TOYOTA RAV 4
2017027393.0,2017-12-21,O1,ERASO FERNANDEZ ELENA,217.8,0.0,4 SESIONES CURSO ESTIMULACION PARA BEBES DICIEMBRE
2017027394.0,2017-12-08,ADO1,SERVICIOS DE LA COMARCA DE PAMPLONA  ,468.56,0.0,TRANSPORTE Y EL  RECEBO PARA JARDINES NOVIEMBRE
2017027395.0,2017-12-22,ADO1,VIVEROS VALDORBA ECHAPARE GONZALEZ CESAR Y LEZAUN INDURAIN MARIA PILAR,64.35,0.0,90 COLES DECORATIVAS HUERTAS COLEGIO
2017027396.0,2017-12-19,ADO1,SOCIEDAD DE SERVICIOS ARAGONESES LEVERT  ,995.89,0.0,2º PARTE TRATAMIENTO CONTROL BIOLOGICO UNIDADES ARBOLADAS SARRI
2017027397.0,2017-12-05,ADO1,VIVEROS VALDORBA ECHAPARE GONZALEZ CESAR Y LEZAUN INDURAIN MARIA PILAR,1191.36,0.0,PLANTAS TEMPORADA
2017027398.0,2017-12-13,O1,URBASER SA  ,13090.07,0.0,LABORES MANTENIMIENTO ZONAS VERDES NOVIEMBRE   S AÑO 2017
2017027400.0,2017-12-31,ADO1,OYARZUN ECHANDI JAVIER,48.4,0.0,ADAPTACION CARTEL IGUALDAD (MUPI)
2017027401.0,2017-12-31,ADO1,GARRUES IRISARRI MIRIAN ARANZAZU,200.0,0.0,CHARLA SEMANA DE LA CIENCIA
2017027402.0,2017-12-31,ADO1,ACEINSA MOVILIDAD SA  ,4782.94,0.0,"69 SEÑA CUADR 600, 73 SEÑAL HITO CIUDAD COLOCADO MES DICIEMBRE                                                          "
2017027403.0,2017-12-20,ADO1,DISNAVAL S.L.  ,162.99,0.0,1 NEUMATICO+EQUILIBRADO VEHICULO PM  TOYOTA 1071JTX
2017027404.0,2017-12-26,ADO1,EXTINIRUÑA S.L.  ,61.08,0.0,CAMBIO SENSOR SALA OIHANBURU POR FALSAS ALARMAS
2017027405.0,2017-12-22,ADO1,ZABAL COMUNICACION PASCUAL PEJENAUTE JAVIER Y FERNANDEZ IMIZCOZ JESUS,894.81,0.0,PAGINA LA IGUALDAD SE APRENDE+12 MODULOS FOTO Y RELATO GANADOR
2017027406.0,2017-12-19,ADO1,CANON COPIADORAS DE NAVARRA S.L.  ,131.37,0.0,3129 COPIAS B/N+1627 COLOR SSB 10/11-18/12 (FIN 417895-4869-2
2017027413.0,2017-12-27,O1,LACUNZA HERMANOS S.L.  ,15052.64,0.0,CIMENTACION  Y PAVIMENTACION ADOQUINDO CANALIZACION ELECTRICA  ASEO AUTOLIMPIABLE
2017027420.0,2017-12-26,ADO1,ARTEMAN KOMUNIKAZIOA  ,153.66,0.0,IMPRESION+DISTRIBUCION INVITACION+MARCAPAGINAS PRESENTACION PLATAFORMA EUSKERA
2017027421.0,2017-12-21,ADO1,ADAGIO SL  ,1499.96,0.0,COMPRA MATERIAL DIDACTIO ESCUELA MUSICA
2017027430.0,2017-12-31,O1,URBASER SA  ,1241.7,0.0,TRABAJOS MANTENIMIENTO ZONAS VERDES DICIEMBRE 2017
2017027432.0,2017-12-22,ADO1,GESPORT S.L.  ,33.9,0.0,MEDIAS TORNEO INTERESCOLAR FUNDACION OSASUNA NAVIDAD(RESPONSABLES APYMA)
2017027434.0,2017-12-28,ADO1,HUMICLIMA NORTE S.A.  ,33.52,7.04,CAMBIO 2 CORREAS CLIMATIZADOR BAR SARRIGUREN
2017027437.0,2017-12-20,ADO1,INTERSPORT IRABIA S.L.  ,1443.8,0.0,10 CAMISETA+5 ANORAK+5 CHAQUETA+5 PANTALON INV+5 ZAPATIL
2017027438.0,2017-12-07,ADO1,GARCIA ERRO MIGUEL ANGEL,306.63,0.0,"ACEITE, LLAVE CARRACA, SPAX, CANDADOS,GAMPILLON, MATERIAL JARDINES                                                      "
2017027439.0,2017-11-30,ADO1,VALENZUELA HNOS.  ,919.87,0.0,"BATERIA INSTALACION METEOROLOGICA,MEMBRANA,TE,CODO PARA RIEGO                                                           "
2017027440.0,2017-12-01,ADO1,SEAL SL  ,299.91,0.0,REPARACION CORTACESPED VIKINB MB CARCASA COMPLETA Y PARACHOQUES DELANTERO
2017027441.0,2017-11-30,ADO1,SANCHOS S.L.  ,27.25,0.0,40 SOBRES FOLIO+4 RECAMBIO AGENDA JARDINES
